Combination,Binding_Entity,Antigen,Seed,Approx_DeltaG_kcal_per_mol,Prodigy_DeltaG_kcal_per_mol,Contacts,Model_Path,Antibody_Type,Is_Scaled
nbsars_7f5h_sars,nbsars_7f5h,sars,6,-44.1,-11.4,441,results\model_directory\fold_nbsars_7f5h_sars_seed_6_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,6,-43.2,-10.4,432,results\model_directory\fold_nbsars_7f5h_sars_seed_6_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,6,-41.6,-10.8,416,results\model_directory\fold_nbsars_7f5h_sars_seed_6_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,6,-39.7,-11.7,397,results\model_directory\fold_nbsars_7f5h_sars_seed_6_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,7,-49.900000000000006,-12.0,499,results\model_directory\fold_nbsars_7f5h_sars_seed_7_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,7,-50.0,-12.8,500,results\model_directory\fold_nbsars_7f5h_sars_seed_7_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,7,-24.400000000000002,-9.9,244,results\model_directory\fold_nbsars_7f5h_sars_seed_7_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,7,-42.2,-9.9,422,results\model_directory\fold_nbsars_7f5h_sars_seed_7_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,7,-52.0,-16.1,520,results\model_directory\fold_nbsars_7f5h_sars_seed_7_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,8,-44.300000000000004,-11.1,443,results\model_directory\fold_nbsars_7f5h_sars_seed_8_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,8,-34.2,-9.4,342,results\model_directory\fold_nbsars_7f5h_sars_seed_8_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,8,-37.6,-11.6,376,results\model_directory\fold_nbsars_7f5h_sars_seed_8_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,8,-22.400000000000002,-9.2,224,results\model_directory\fold_nbsars_7f5h_sars_seed_8_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,8,-43.0,-12.1,430,results\model_directory\fold_nbsars_7f5h_sars_seed_8_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,9,-52.800000000000004,-11.7,528,results\model_directory\fold_nbsars_7f5h_sars_seed_9_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,9,-45.1,-10.8,451,results\model_directory\fold_nbsars_7f5h_sars_seed_9_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,9,-55.0,-12.5,550,results\model_directory\fold_nbsars_7f5h_sars_seed_9_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,9,-43.7,-12.4,437,results\model_directory\fold_nbsars_7f5h_sars_seed_9_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,9,-48.0,-11.4,480,results\model_directory\fold_nbsars_7f5h_sars_seed_9_model_4.cif,1,False
